user_id,date,hour,water_liters,electricity_kwh
user4,2025-01-05,11,16.1,1.55
user4,2025-01-05,12,13.53,1.62
user4,2025-01-05,13,6.63,0.4
user4,2025-01-05,14,8.44,1.39
user4,2025-01-05,15,9.28,0.85
user4,2025-01-05,16,13.01,2.07
user4,2025-01-05,17,5.28,1.69
user4,2025-01-05,18,18.38,2.04
user4,2025-01-05,19,23.66,0.25
user4,2025-01-05,20,8.08,2.24
user4,2025-01-05,21,14.17,1.5
user4,2025-01-05,22,18.26,1.76
user4,2025-01-05,23,23.63,2.49
user4,2025-01-06,0,19.4,0.86
user4,2025-01-06,1,22.6,0.31
user4,2025-01-06,2,9.62,2.26
user4,2025-01-06,3,10.12,0.71
user4,2025-01-06,4,7.76,2.18
user4,2025-01-06,5,15.0,1.75
user4,2025-01-06,6,9.78,1.94
user4,2025-01-06,7,20.2,0.92
user4,2025-01-06,8,13.21,0.68
user4,2025-01-06,9,24.53,1.68
user4,2025-01-06,10,23.69,0.9
user4,2025-01-06,11,20.64,1.96
user4,2025-01-06,12,18.83,2.42
user4,2025-01-06,13,12.87,0.5
user4,2025-01-06,14,18.43,1.88
user4,2025-01-06,15,16.5,0.68
user4,2025-01-06,16,15.09,0.92
user4,2025-01-06,17,13.55,1.68
user4,2025-01-06,18,19.9,0.73
user4,2025-01-06,19,13.11,0.82
user4,2025-01-06,20,8.97,2.0
user4,2025-01-06,21,23.19,1.05
user4,2025-01-06,22,20.03,2.26
user4,2025-01-06,23,21.92,0.62
user4,2025-01-07,0,24.13,1.07
user4,2025-01-07,1,11.78,0.34
user4,2025-01-07,2,14.72,0.45
user4,2025-01-07,3,9.97,0.93
user4,2025-01-07,4,21.18,2.21
user4,2025-01-07,5,11.05,2.18
user4,2025-01-07,6,22.14,1.96
user4,2025-01-07,7,7.93,1.79
user4,2025-01-07,8,23.9,1.77
user4,2025-01-07,9,11.63,1.35
user4,2025-01-07,10,17.91,1.37
user4,2025-01-07,11,7.4,0.92
user4,2025-01-07,12,21.05,2.18
user4,2025-01-07,13,7.75,2.39
user4,2025-01-07,14,11.58,1.72
user4,2025-01-07,15,20.04,2.07
user4,2025-01-07,16,23.91,0.92
user4,2025-01-07,17,22.17,0.5
user4,2025-01-07,18,19.1,1.91
user4,2025-01-07,19,18.55,0.78
user4,2025-01-07,20,22.46,0.59
user4,2025-01-07,21,6.07,1.85
user4,2025-01-07,22,14.51,2.15
user4,2025-01-07,23,12.67,0.59
user4,2025-01-08,0,21.73,1.46
user4,2025-01-08,1,8.78,1.86
user4,2025-01-08,2,15.22,1.59
user4,2025-01-08,3,14.22,2.11
user4,2025-01-08,4,21.59,1.83
user4,2025-01-08,5,7.11,2.13
user4,2025-01-08,6,18.42,1.8
user4,2025-01-08,7,12.26,2.22
user4,2025-01-08,8,19.51,0.46
user4,2025-01-08,9,13.16,2.24
user4,2025-01-08,10,5.94,2.41
user4,2025-01-08,11,18.58,1.65
user4,2025-01-08,12,10.41,0.77
user4,2025-01-08,13,23.84,0.89
user4,2025-01-08,14,20.51,1.1
user4,2025-01-08,15,7.79,0.22
user4,2025-01-08,16,15.89,2.44
user4,2025-01-08,17,12.38,1.02
user4,2025-01-08,18,11.88,1.4
user4,2025-01-08,19,13.81,2.22
user4,2025-01-08,20,15.11,1.37
user4,2025-01-08,21,7.77,2.46
user4,2025-01-08,22,10.0,0.37
user4,2025-01-08,23,18.26,1.57
user4,2025-01-09,0,13.3,1.17
user4,2025-01-09,1,20.7,0.65
user4,2025-01-09,2,21.41,1.69
user4,2025-01-09,3,13.38,1.25
user4,2025-01-09,4,10.13,1.93
user4,2025-01-09,5,15.26,0.94
user4,2025-01-09,6,16.92,2.49
user4,2025-01-09,7,13.71,2.32
user4,2025-01-09,8,11.9,0.33
user4,2025-01-09,9,9.08,1.16
user4,2025-01-09,10,9.39,0.2
user4,2025-01-09,11,23.3,2.14
user4,2025-01-09,12,19.85,0.59
user4,2025-01-09,13,7.41,0.36
user4,2025-01-09,14,19.48,2.34
user4,2025-01-09,15,13.61,0.47
user4,2025-01-09,16,15.25,1.0
user4,2025-01-09,17,12.5,1.63
user4,2025-01-09,18,19.37,0.45
user4,2025-01-09,19,5.71,2.49
user4,2025-01-09,20,9.65,0.32
user4,2025-01-09,21,8.8,0.29
user4,2025-01-09,22,12.84,2.05
user4,2025-01-09,23,11.82,1.22
user4,2025-01-10,0,18.51,1.37
user4,2025-01-10,1,22.23,2.19
user4,2025-01-10,2,5.2,1.99
user4,2025-01-10,3,14.21,2.47
user4,2025-01-10,4,14.66,2.47
user4,2025-01-10,5,20.09,0.77
user4,2025-01-10,6,15.77,2.48
user4,2025-01-10,7,22.15,0.42
user4,2025-01-10,8,19.13,0.99
user4,2025-01-10,9,5.14,1.13
user4,2025-01-10,10,9.7,2.08
user4,2025-01-10,11,11.75,2.1
user4,2025-01-10,12,5.01,0.91
user4,2025-01-10,13,9.82,0.74
user4,2025-01-10,14,6.36,0.63
user4,2025-01-10,15,16.11,0.87
user4,2025-01-10,16,13.35,1.07
user4,2025-01-10,17,22.52,2.28
user4,2025-01-10,18,14.86,0.96
user4,2025-01-10,19,7.14,2.39
user4,2025-01-10,20,6.2,0.88
user4,2025-01-10,21,10.96,0.94
user4,2025-01-10,22,8.29,2.0
user4,2025-01-10,23,7.45,1.66
user4,2025-01-11,0,7.48,0.36
user4,2025-01-11,1,23.19,0.64
user4,2025-01-11,2,21.43,1.45
user4,2025-01-11,3,6.56,2.4
user4,2025-01-11,4,9.94,2.18
user4,2025-01-11,5,8.38,2.16
user4,2025-01-11,6,5.26,1.38
user4,2025-01-11,7,20.39,2.35
user4,2025-01-11,8,23.18,2.09
user4,2025-01-11,9,22.76,0.66
user4,2025-01-11,10,10.68,0.86
user4,2025-01-11,11,12.54,1.1
user4,2025-01-11,12,15.89,0.57
user4,2025-01-11,13,18.82,0.59
user4,2025-01-11,14,11.21,1.36
user4,2025-01-11,15,20.93,1.9
user4,2025-01-11,16,17.91,0.56
user4,2025-01-11,17,15.94,0.4
user4,2025-01-11,18,12.55,1.15
user4,2025-01-11,19,5.8,0.83
user4,2025-01-11,20,24.11,2.39
user4,2025-01-11,21,12.05,0.3
user4,2025-01-11,22,8.58,1.1
user4,2025-01-11,23,23.96,0.52
user4,2025-01-12,0,20.27,0.45
user4,2025-01-12,1,24.63,1.08
user4,2025-01-12,2,20.5,0.99
user4,2025-01-12,3,17.55,0.64
user4,2025-01-12,4,7.92,2.36
user4,2025-01-12,5,23.35,2.24
user4,2025-01-12,6,17.51,2.06
user4,2025-01-12,7,6.38,0.97
user4,2025-01-12,8,11.27,1.66
user4,2025-01-12,9,12.12,0.54
user4,2025-01-12,10,16.93,2.07
user4,2025-01-12,11,12.64,0.5
user4,2025-01-12,12,8.93,0.75
user4,2025-01-12,13,11.0,1.68
user4,2025-01-12,14,17.02,1.8
user4,2025-01-12,15,12.25,2.1
user4,2025-01-12,16,9.08,1.28
user4,2025-01-12,17,21.02,0.61
user4,2025-01-12,18,7.2,2.23
user4,2025-01-12,19,11.86,1.77
user4,2025-01-12,20,5.51,1.79
user4,2025-01-12,21,11.32,0.33
user4,2025-01-12,22,17.2,0.75
user4,2025-01-12,23,12.74,0.39
user4,2025-01-13,0,7.94,0.89
user4,2025-01-13,1,6.8,2.29
user4,2025-01-13,2,5.12,1.31
user4,2025-01-13,3,7.46,0.91
user4,2025-01-13,4,23.52,0.57
user4,2025-01-13,5,24.32,0.67
user4,2025-01-13,6,19.83,1.46
user4,2025-01-13,7,22.69,1.47
user4,2025-01-13,8,15.69,0.65
user4,2025-01-13,9,8.32,2.31
user4,2025-01-13,10,11.56,1.06
user4,2025-01-13,11,20.2,0.98
user4,2025-01-13,12,24.04,1.9
user4,2025-01-13,13,16.95,2.23
user4,2025-01-13,14,5.99,0.79
user4,2025-01-13,15,14.3,0.72
user4,2025-01-13,16,19.88,2.31
user4,2025-01-13,17,13.48,0.99
user4,2025-01-13,18,24.23,1.22
user4,2025-01-13,19,14.78,1.01
user4,2025-01-13,20,23.19,1.51
user4,2025-01-13,21,20.24,2.07
user4,2025-01-13,22,11.84,1.2
user4,2025-01-13,23,21.97,1.04
user4,2025-01-14,0,20.88,2.36
user4,2025-01-14,1,17.46,1.91
user4,2025-01-14,2,21.1,2.14
user4,2025-01-14,3,12.9,0.32
user4,2025-01-14,4,13.04,1.75
user4,2025-01-14,5,14.01,1.92
user4,2025-01-14,6,12.14,1.66
user4,2025-01-14,7,8.73,1.92
user4,2025-01-14,8,15.91,0.67
user4,2025-01-14,9,10.84,1.92
user4,2025-01-14,10,14.65,0.7
user4,2025-01-14,11,24.35,1.84
user4,2025-01-14,12,24.14,1.18
user4,2025-01-14,13,14.5,2.27
user4,2025-01-14,14,15.5,1.83
user4,2025-01-14,15,10.04,1.23
user4,2025-01-14,16,7.47,0.67
user4,2025-01-14,17,5.02,0.29
user4,2025-01-14,18,24.55,0.76
user4,2025-01-14,19,18.27,2.13
user4,2025-01-14,20,16.01,0.55
user4,2025-01-14,21,19.56,1.58
user4,2025-01-14,22,19.63,1.97
user4,2025-01-14,23,24.51,1.52
user4,2025-01-15,0,11.83,1.69
user4,2025-01-15,1,6.37,2.26
user4,2025-01-15,2,7.39,0.95
user4,2025-01-15,3,21.31,1.57
user4,2025-01-15,4,12.87,1.29
user4,2025-01-15,5,22.09,0.98
user4,2025-01-15,6,22.39,0.4
user4,2025-01-15,7,20.54,2.15
user4,2025-01-15,8,8.64,1.19
user4,2025-01-15,9,8.31,1.83
user4,2025-01-15,10,15.71,1.66
user4,2025-01-15,11,8.93,0.69
user4,2025-01-15,12,5.83,0.94
user4,2025-01-15,13,16.19,2.17
user4,2025-01-15,14,18.34,1.2
user4,2025-01-15,15,24.06,1.85
user4,2025-01-15,16,23.6,1.41
user4,2025-01-15,17,10.18,0.32
user4,2025-01-15,18,19.52,0.48
user4,2025-01-15,19,11.06,1.42
user4,2025-01-15,20,16.29,1.58
user4,2025-01-15,21,8.33,1.07
user4,2025-01-15,22,17.34,2.43
user4,2025-01-15,23,19.55,2.32
user4,2025-01-16,0,20.24,1.56
user4,2025-01-16,1,8.84,1.73
user4,2025-01-16,2,17.47,1.59
user4,2025-01-16,3,14.8,1.42
user4,2025-01-16,4,11.69,1.39
user4,2025-01-16,5,8.95,2.05
user4,2025-01-16,6,8.72,0.4
user4,2025-01-16,7,13.72,1.71
user4,2025-01-16,8,13.75,0.84
user4,2025-01-16,9,16.16,1.0
user4,2025-01-16,10,23.66,2.32
user4,2025-01-16,11,15.05,0.95
user4,2025-01-16,12,19.74,0.28
user4,2025-01-16,13,14.5,0.97
user4,2025-01-16,14,23.41,0.23
user4,2025-01-16,15,16.06,1.9
user4,2025-01-16,16,14.7,0.4
user4,2025-01-16,17,24.45,1.39
user4,2025-01-16,18,17.28,0.74
user4,2025-01-16,19,14.67,1.19
user4,2025-01-16,20,6.5,0.44
user4,2025-01-16,21,21.75,0.75
user4,2025-01-16,22,8.9,1.36
user4,2025-01-16,23,20.37,0.34
user4,2025-01-17,0,16.54,0.47
user4,2025-01-17,1,5.73,0.32
user4,2025-01-17,2,21.68,0.47
user4,2025-01-17,3,5.9,1.21
user4,2025-01-17,4,21.88,0.8
user4,2025-01-17,5,13.43,0.29
user4,2025-01-17,6,13.98,1.53
user4,2025-01-17,7,16.42,0.96
user4,2025-01-17,8,11.31,0.45
user4,2025-01-17,9,12.34,0.43
user4,2025-01-17,10,20.33,2.42
user4,2025-01-17,11,24.4,2.19
user4,2025-01-17,12,17.02,1.81
user4,2025-01-17,13,10.7,1.65
user4,2025-01-17,14,14.11,1.31
user4,2025-01-17,15,20.16,0.85
user4,2025-01-17,16,11.36,2.33
user4,2025-01-17,17,6.12,1.32
user4,2025-01-17,18,23.26,1.6
user4,2025-01-17,19,15.93,0.77
user4,2025-01-17,20,11.87,2.16
user4,2025-01-17,21,16.18,1.38
user4,2025-01-17,22,6.99,0.24
user4,2025-01-17,23,24.27,1.07
user4,2025-01-18,0,17.06,0.38
user4,2025-01-18,1,18.66,2.34
user4,2025-01-18,2,16.51,0.49
user4,2025-01-18,3,16.63,1.96
user4,2025-01-18,4,13.13,2.22
user4,2025-01-18,5,17.97,2.27
user4,2025-01-18,6,17.47,0.5
user4,2025-01-18,7,11.19,0.66
user4,2025-01-18,8,23.18,1.95
user4,2025-01-18,9,18.53,0.89
user4,2025-01-18,10,8.68,1.94
user4,2025-01-18,11,14.48,0.72
user4,2025-01-18,12,17.33,0.29
user4,2025-01-18,13,11.52,1.28
user4,2025-01-18,14,7.96,2.46
user4,2025-01-18,15,9.18,0.5
user4,2025-01-18,16,9.07,1.97
user4,2025-01-18,17,13.51,1.5
user4,2025-01-18,18,5.42,0.28
user4,2025-01-18,19,13.92,2.08
user4,2025-01-18,20,22.7,0.4
user4,2025-01-18,21,15.77,2.3
user4,2025-01-18,22,12.76,2.11
user4,2025-01-18,23,7.67,2.35
user4,2025-01-19,0,20.03,2.37
user4,2025-01-19,1,18.53,1.04
user4,2025-01-19,2,23.76,0.83
user4,2025-01-19,3,11.64,1.81
user4,2025-01-19,4,20.31,2.34
user4,2025-01-19,5,9.1,2.04
user4,2025-01-19,6,19.77,0.35
user4,2025-01-19,7,12.74,0.85
user4,2025-01-19,8,11.09,2.46
user4,2025-01-19,9,17.86,1.85
user4,2025-01-19,10,24.53,1.07
user4,2025-01-19,11,21.04,1.2
user4,2025-01-19,12,22.39,0.62
user4,2025-01-19,13,23.95,0.7
user4,2025-01-19,14,11.52,1.94
user4,2025-01-19,15,12.88,1.6
user4,2025-01-19,16,13.89,1.91
user4,2025-01-19,17,9.57,0.33
user4,2025-01-19,18,11.0,1.29
user4,2025-01-19,19,8.36,1.02
user4,2025-01-19,20,13.0,0.33
user4,2025-01-19,21,16.67,2.23
user4,2025-01-19,22,8.03,1.57
user4,2025-01-19,23,18.29,1.16
user4,2025-01-20,0,19.02,1.14
user4,2025-01-20,1,15.09,0.22
user4,2025-01-20,2,18.83,1.72
user4,2025-01-20,3,5.77,1.05
user4,2025-01-20,4,24.58,1.17
user4,2025-01-20,5,15.04,2.29
user4,2025-01-20,6,19.35,1.54
user4,2025-01-20,7,20.96,2.19
user4,2025-01-20,8,14.14,1.29
user4,2025-01-20,9,12.72,2.42
user4,2025-01-20,10,18.94,0.39
user4,2025-01-20,11,22.26,1.31
user4,2025-01-20,12,6.38,1.46
user4,2025-01-20,13,13.34,2.22
user4,2025-01-20,14,9.08,2.1
user4,2025-01-20,15,16.15,0.33
user4,2025-01-20,16,24.44,1.38
user4,2025-01-20,17,10.82,1.28
user4,2025-01-20,18,22.16,0.9
user4,2025-01-20,19,8.85,0.5
user4,2025-01-20,20,10.96,1.99
user4,2025-01-20,21,14.43,0.72
user4,2025-01-20,22,8.32,0.97
user4,2025-01-20,23,23.8,0.99
user4,2025-01-21,0,24.76,1.32
user4,2025-01-21,1,8.58,2.25
user4,2025-01-21,2,14.21,1.83
user4,2025-01-21,3,24.67,0.32
user4,2025-01-21,4,6.93,1.86
user4,2025-01-21,5,10.64,0.62
user4,2025-01-21,6,5.79,0.25
user4,2025-01-21,7,20.49,0.51
user4,2025-01-21,8,14.35,1.59
user4,2025-01-21,9,13.57,0.26
user4,2025-01-21,10,20.67,0.22
user4,2025-01-21,11,20.24,2.25
user4,2025-01-21,12,13.66,1.43
user4,2025-01-21,13,14.54,1.1
user4,2025-01-21,14,22.75,2.26
user4,2025-01-21,15,11.72,1.61
user4,2025-01-21,16,23.54,2.41
user4,2025-01-21,17,15.18,1.24
user4,2025-01-21,18,10.57,2.41
user4,2025-01-21,19,7.86,1.53
user4,2025-01-21,20,10.65,0.84
user4,2025-01-21,21,13.1,2.5
user4,2025-01-21,22,6.1,1.53
user4,2025-01-21,23,6.65,0.56
user4,2025-01-22,0,13.79,1.37
user4,2025-01-22,1,10.18,0.93
user4,2025-01-22,2,6.74,0.9
user4,2025-01-22,3,24.33,2.37
user4,2025-01-22,4,11.7,1.51
user4,2025-01-22,5,23.19,0.21
user4,2025-01-22,6,21.21,2.38
user4,2025-01-22,7,6.83,0.57
user4,2025-01-22,8,24.21,1.44
user4,2025-01-22,9,5.28,0.79
user4,2025-01-22,10,14.0,1.79
user4,2025-01-22,11,19.66,2.49
user4,2025-01-22,12,10.75,1.44
user4,2025-01-22,13,15.67,1.13
user4,2025-01-22,14,8.38,2.45
user4,2025-01-22,15,22.07,1.35
user4,2025-01-22,16,17.06,0.72
user4,2025-01-22,17,15.88,1.8
user4,2025-01-22,18,15.3,2.48
user4,2025-01-22,19,17.23,1.05
user4,2025-01-22,20,20.44,0.59
user4,2025-01-22,21,12.69,1.0
user4,2025-01-22,22,13.64,2.0
user4,2025-01-22,23,14.68,2.03
user4,2025-01-23,0,16.53,0.99
user4,2025-01-23,1,21.2,0.75
user4,2025-01-23,2,9.49,1.36
user4,2025-01-23,3,10.22,0.22
user4,2025-01-23,4,17.97,1.38
user4,2025-01-23,5,13.91,2.42
user4,2025-01-23,6,16.42,2.19
user4,2025-01-23,7,7.79,1.51
user4,2025-01-23,8,22.36,1.54
user4,2025-01-23,9,19.36,1.06
user4,2025-01-23,10,6.85,1.25
user4,2025-01-23,11,12.89,2.19
user4,2025-01-23,12,9.88,2.42
user4,2025-01-23,13,24.16,0.77
user4,2025-01-23,14,11.96,2.26
user4,2025-01-23,15,24.33,1.22
user4,2025-01-23,16,11.42,1.41
user4,2025-01-23,17,18.76,0.83
user4,2025-01-23,18,19.73,0.32
user4,2025-01-23,19,5.99,1.09
user4,2025-01-23,20,12.07,0.93
user4,2025-01-23,21,14.82,0.94
user4,2025-01-23,22,8.85,0.91
user4,2025-01-23,23,24.5,1.15
user4,2025-01-24,0,13.89,1.53
user4,2025-01-24,1,24.67,0.76
user4,2025-01-24,2,18.63,1.85
user4,2025-01-24,3,17.15,0.4
user4,2025-01-24,4,18.54,0.35
user4,2025-01-24,5,16.92,1.9
user4,2025-01-24,6,9.22,2.14
user4,2025-01-24,7,5.61,2.14
user4,2025-01-24,8,14.21,0.7
user4,2025-01-24,9,7.68,2.39
user4,2025-01-24,10,6.45,0.66
user4,2025-01-24,11,11.96,1.63
user4,2025-01-24,12,15.9,0.49
user4,2025-01-24,13,10.79,0.75
user4,2025-01-24,14,9.27,1.15
user4,2025-01-24,15,19.08,0.7
user4,2025-01-24,16,12.33,1.1
user4,2025-01-24,17,24.53,2.4
user4,2025-01-24,18,21.0,0.76
user4,2025-01-24,19,6.36,0.93
user4,2025-01-24,20,10.34,1.36
user4,2025-01-24,21,20.55,2.17
user4,2025-01-24,22,21.9,1.03
user4,2025-01-24,23,18.74,0.92
user4,2025-01-25,0,6.22,1.81
user4,2025-01-25,1,5.2,1.14
user4,2025-01-25,2,11.59,1.79
user4,2025-01-25,3,20.32,0.9
user4,2025-01-25,4,21.23,0.88
user4,2025-01-25,5,13.93,1.87
user4,2025-01-25,6,18.86,2.47
user4,2025-01-25,7,9.5,1.72
user4,2025-01-25,8,17.19,2.3
user4,2025-01-25,9,8.13,1.93
user4,2025-01-25,10,16.37,0.83
user4,2025-01-25,11,14.49,0.97
user4,2025-01-25,12,16.59,2.24
user4,2025-01-25,13,16.39,1.65
user4,2025-01-25,14,15.37,0.32
user4,2025-01-25,15,9.66,1.33
user4,2025-01-25,16,11.2,0.62
user4,2025-01-25,17,15.08,0.94
user4,2025-01-25,18,10.16,1.27
user4,2025-01-25,19,7.67,2.33
user4,2025-01-25,20,22.35,1.83
user4,2025-01-25,21,7.12,1.98
user4,2025-01-25,22,21.16,1.97
user4,2025-01-25,23,7.28,1.68
user4,2025-01-26,0,21.69,1.53
user4,2025-01-26,1,17.93,1.25
user4,2025-01-26,2,15.57,0.28
user4,2025-01-26,3,17.78,0.39
user4,2025-01-26,4,13.7,0.87
user4,2025-01-26,5,15.91,0.51
user4,2025-01-26,6,18.83,2.03
user4,2025-01-26,7,8.27,0.44
user4,2025-01-26,8,7.91,2.22
user4,2025-01-26,9,15.56,1.27
user4,2025-01-26,10,7.13,1.69
user4,2025-01-26,11,22.36,2.1
user4,2025-01-26,12,17.52,0.37
user4,2025-01-26,13,7.25,0.31
user4,2025-01-26,14,10.15,0.51
user4,2025-01-26,15,10.2,1.09
user4,2025-01-26,16,23.86,1.6
user4,2025-01-26,17,21.7,1.83
user4,2025-01-26,18,7.25,1.89
user4,2025-01-26,19,10.5,1.67
user4,2025-01-26,20,11.82,2.49
user4,2025-01-26,21,10.27,0.84
user4,2025-01-26,22,23.61,0.26
user4,2025-01-26,23,18.93,1.87
user4,2025-01-27,0,21.73,2.44
user4,2025-01-27,1,24.51,0.35
user4,2025-01-27,2,21.44,1.69
user4,2025-01-27,3,17.95,0.5
user4,2025-01-27,4,18.0,2.46
user4,2025-01-27,5,23.24,1.21
user4,2025-01-27,6,5.8,1.03
user4,2025-01-27,7,21.53,1.81
user4,2025-01-27,8,14.19,0.33
user4,2025-01-27,9,13.54,1.28
user4,2025-01-27,10,23.57,1.67
user4,2025-01-27,11,11.23,1.41
user4,2025-01-27,12,6.32,2.44
user4,2025-01-27,13,12.2,1.3
user4,2025-01-27,14,12.11,1.77
user4,2025-01-27,15,18.24,1.85
user4,2025-01-27,16,10.36,0.93
user4,2025-01-27,17,7.51,1.71
user4,2025-01-27,18,5.8,1.57
user4,2025-01-27,19,22.39,2.25
user4,2025-01-27,20,13.98,1.26
user4,2025-01-27,21,6.54,1.74
user4,2025-01-27,22,21.43,0.76
user4,2025-01-27,23,13.43,2.13
user4,2025-01-28,0,22.54,0.76
user4,2025-01-28,1,16.01,0.64
user4,2025-01-28,2,7.04,2.3
user4,2025-01-28,3,21.41,1.95
user4,2025-01-28,4,5.98,2.14
user4,2025-01-28,5,13.76,0.99
user4,2025-01-28,6,15.93,0.41
user4,2025-01-28,7,20.13,1.54
user4,2025-01-28,8,8.73,0.63
user4,2025-01-28,9,8.68,0.33
user4,2025-01-28,10,16.76,2.13
user4,2025-01-28,11,5.35,0.31
user4,2025-01-28,12,16.46,2.08
user4,2025-01-28,13,11.53,1.0
user4,2025-01-28,14,16.93,0.83
user4,2025-01-28,15,5.53,1.89
user4,2025-01-28,16,17.51,1.54
user4,2025-01-28,17,19.83,1.75
user4,2025-01-28,18,9.12,1.01
user4,2025-01-28,19,7.52,0.5
user4,2025-01-28,20,18.52,2.17
user4,2025-01-28,21,24.25,1.65
user4,2025-01-28,22,8.68,0.44
user4,2025-01-28,23,21.26,1.53
user4,2025-01-29,0,17.37,2.0
user4,2025-01-29,1,19.07,2.12
user4,2025-01-29,2,6.12,1.92
user4,2025-01-29,3,22.02,0.86
user4,2025-01-29,4,17.81,0.92
user4,2025-01-29,5,24.16,0.28
user4,2025-01-29,6,16.6,0.58
user4,2025-01-29,7,19.24,0.6
user4,2025-01-29,8,9.71,1.34
user4,2025-01-29,9,23.3,0.69
user4,2025-01-29,10,7.88,1.95
user4,2025-01-29,11,15.01,2.3
user4,2025-01-29,12,7.93,1.69
user4,2025-01-29,13,9.66,0.56
user4,2025-01-29,14,18.67,1.57
user4,2025-01-29,15,20.1,0.91
user4,2025-01-29,16,13.96,1.13
user4,2025-01-29,17,24.68,0.87
user4,2025-01-29,18,10.9,1.02
user4,2025-01-29,19,16.29,0.78
user4,2025-01-29,20,23.31,0.81
user4,2025-01-29,21,22.92,0.44
user4,2025-01-29,22,18.13,2.29
user4,2025-01-29,23,8.37,2.43
user4,2025-01-30,0,14.06,2.38
user4,2025-01-30,1,18.54,0.89
user4,2025-01-30,2,8.77,0.9
user4,2025-01-30,3,6.86,0.53
user4,2025-01-30,4,7.09,1.17
user4,2025-01-30,5,20.91,0.53
user4,2025-01-30,6,7.61,1.68
user4,2025-01-30,7,8.94,0.42
user4,2025-01-30,8,8.34,2.32
user4,2025-01-30,9,21.43,1.01
user4,2025-01-30,10,18.12,1.44
user4,2025-01-30,11,18.54,1.77
user4,2025-01-30,12,17.57,0.81
user4,2025-01-30,13,5.78,1.25
user4,2025-01-30,14,22.82,1.51
user4,2025-01-30,15,21.65,2.48
user4,2025-01-30,16,8.27,1.79
user4,2025-01-30,17,18.49,2.45
user4,2025-01-30,18,24.71,1.78
user4,2025-01-30,19,9.87,2.04
user4,2025-01-30,20,7.14,2.0
user4,2025-01-30,21,23.2,1.08
user4,2025-01-30,22,17.61,1.19
user4,2025-01-30,23,13.76,0.91
user5,2025-01-01,0,20.24,2.35
user5,2025-01-01,1,23.82,0.6
user5,2025-01-01,2,22.49,1.9
user5,2025-01-01,3,10.06,0.35
user5,2025-01-01,4,10.36,2.3
user5,2025-01-01,5,17.66,1.86
user5,2025-01-01,6,10.14,1.85
user5,2025-01-01,7,5.56,1.06
user5,2025-01-01,8,17.54,0.54
user5,2025-01-01,9,21.46,0.74
user5,2025-01-01,10,18.05,1.13
user5,2025-01-01,11,16.92,0.45
user5,2025-01-01,12,5.34,2.29
user5,2025-01-01,13,10.39,2.09
user5,2025-01-01,14,24.99,0.69
user5,2025-01-01,15,10.3,1.72
user5,2025-01-01,16,24.31,2.31
user5,2025-01-01,17,15.06,2.03
user5,2025-01-01,18,7.71,2.45
user5,2025-01-01,19,24.29,0.58
user5,2025-01-01,20,10.99,0.43
user5,2025-01-01,21,10.43,2.08
user5,2025-01-01,22,12.57,0.4
user5,2025-01-01,23,11.84,2.46
user5,2025-01-02,0,17.59,1.16
user5,2025-01-02,1,8.33,2.47
user5,2025-01-02,2,21.42,0.85
user5,2025-01-02,3,6.4,0.33
user5,2025-01-02,4,7.41,1.54
user5,2025-01-02,5,23.58,1.34
user5,2025-01-02,6,21.86,1.23
user5,2025-01-02,7,19.17,1.88
user5,2025-01-02,8,8.48,1.03
user5,2025-01-02,9,17.75,0.36
user5,2025-01-02,10,12.23,1.43
user5,2025-01-02,11,24.92,1.29
user5,2025-01-02,12,21.32,1.19
user5,2025-01-02,13,20.93,1.57
user5,2025-01-02,14,22.73,1.15
user5,2025-01-02,15,17.09,1.65
user5,2025-01-02,16,13.35,0.53
user5,2025-01-02,17,6.87,0.24
user5,2025-01-02,18,22.47,0.74
user5,2025-01-02,19,9.23,1.89
user5,2025-01-02,20,11.4,1.36
user5,2025-01-02,21,8.25,2.41
user5,2025-01-02,22,22.03,2.19
user5,2025-01-02,23,13.14,1.95
user5,2025-01-03,0,7.88,0.22
user5,2025-01-03,1,5.4,1.55
user5,2025-01-03,2,14.11,1.39
user5,2025-01-03,3,5.15,1.17
user5,2025-01-03,4,19.36,1.22
user5,2025-01-03,5,19.64,0.74
user5,2025-01-03,6,21.26,1.55
user5,2025-01-03,7,9.22,0.74
user5,2025-01-03,8,17.56,2.11
user5,2025-01-03,9,13.31,0.79
user5,2025-01-03,10,22.34,1.74
user5,2025-01-03,11,13.96,1.32
user5,2025-01-03,12,9.09,1.64
user5,2025-01-03,13,12.17,2.49
user5,2025-01-03,14,14.6,1.32
user5,2025-01-03,15,16.32,2.31
user5,2025-01-03,16,21.02,1.24
user5,2025-01-03,17,19.37,1.55
user5,2025-01-03,18,14.85,0.64
user5,2025-01-03,19,14.28,0.77
user5,2025-01-03,20,23.3,0.97
user5,2025-01-03,21,24.05,1.43
user5,2025-01-03,22,17.63,1.45
user5,2025-01-03,23,7.59,1.06
user5,2025-01-04,0,6.98,1.63
user5,2025-01-04,1,13.94,1.99
user5,2025-01-04,2,9.41,0.58
user5,2025-01-04,3,13.13,2.33
user5,2025-01-04,4,19.21,1.16
user5,2025-01-04,5,15.35,0.39
user5,2025-01-04,6,24.69,1.73
user5,2025-01-04,7,10.71,1.55
user5,2025-01-04,8,7.19,2.42
user5,2025-01-04,9,8.5,1.69
user5,2025-01-04,10,9.91,1.85
user5,2025-01-04,11,20.54,1.75
user5,2025-01-04,12,17.29,2.25
